cnes_codigo,cod_cep,cep_limpo,cep_valido,codufmun,municipio_codigo_6,municipio6_valido,uf_codigo,uf_valida,spatial_resolution_potencial,TP_UNID,TPGESTAO,ESFERA_A,NAT_JUR,COMPETEN
0547484,76400000,76400000,True,522160,522160,True,52,True,cep,05,E,E,1023,202601
0616036,75063610,75063610,True,520110,520110,True,52,True,cep,05,M,M,1244,202601
0679550,26285060,26285060,True,330350,330350,True,33,True,cep,05,E,E,1023,202601
0690899,77600000,77600000,True,171610,171610,True,17,True,cep,50,M,M,1244,202601
0787191,65080805,65080805,True,211130,211130,True,21,True,cep,50,E,E,1023,202601
0789585,17213700,17213700,True,352530,352530,True,35,True,cep,05,M,M,2143,202601
0797146,70390135,70390135,True,530010,530010,True,53,True,cep,05,E,E,2054,202601
0804371,09030010,09030010,True,354780,354780,True,35,True,cep,39,M,M,2046,202601
0806285,57480000,57480000,True,270240,270240,True,27,True,cep,05,E,E,1023,202601
0812226,08472170,08472170,True,355030,355030,True,35,True,cep,73,M,M,1031,202601
0835811,76987318,76987318,True,110030,110030,True,11,True,cep,73,M,M,1244,202601
0852074,02991000,02991000,True,355030,355030,True,35,True,cep,73,M,M,1031,202601
0873268,04330060,04330060,True,355030,355030,True,35,True,cep,73,M,M,1031,202601
0889490,50070160,50070160,True,261160,261160,True,26,True,cep,07,M,M,2054,202601
0901725,78452006,78452006,True,510622,510622,True,51,True,cep,05,D,D,3999,202601
0902179,57072081,57072081,True,270430,270430,True,27,True,cep,73,E,E,1023,202601
0904597,66060220,66060220,True,150140,150140,True,15,True,cep,05,M,M,2143,202601
0919373,28905320,28905320,True,330070,330070,True,33,True,cep,05,E,E,1147,202601
0930075,59611320,59611320,True,240800,240800,True,24,True,cep,05,M,M,2054,202601
0932280,21051360,21051360,True,330455,330455,True,33,True,cep,73,M,M,1031,202601
0935662,83860000,83860000,True,411910,411910,True,41,True,cep,05,D,D,3999,202601
0937495,57022063,57022063,True,270430,270430,True,27,True,cep,73,E,E,1023,202601
0945595,71880140,71880140,True,530010,530010,True,53,True,cep,73,E,E,1023,202601
0949035,04538906,04538906,True,355030,355030,True,35,True,cep,04,M,M,3999,202601
0955736,04146050,04146050,True,355030,355030,True,35,True,cep,05,M,M,2062,202601
0958433,01504000,01504000,True,355030,355030,True,35,True,cep,73,M,M,1031,202601
0962589,13560181,13560181,True,354890,354890,True,35,True,cep,05,M,M,2143,202601
0965324,74860210,74860210,True,520870,520870,True,52,True,cep,07,E,E,1023,202601
0969877,73403330,73403330,True,530010,530010,True,53,True,cep,73,E,E,1023,202601
0980927,25075075,25075075,True,330170,330170,True,33,True,cep,36,M,M,2046,202601
0997730,04845000,04845000,True,355030,355030,True,35,True,cep,73,M,M,1031,202601
2000067,69960000,69960000,True,120030,120030,True,12,True,cep,02,M,M,1244,202601
2000083,69990000,69990000,True,120033,120033,True,12,True,cep,05,E,E,1023,202601
2000091,69990000,69990000,True,120033,120033,True,12,True,cep,02,M,M,1244,202601
2000105,69990000,69990000,True,120033,120033,True,12,True,cep,02,M,M,1244,202601
2000121,69970000,69970000,True,120060,120060,True,12,True,cep,05,E,E,1023,202601
2000261,69980000,69980000,True,120020,120020,True,12,True,cep,02,M,M,1244,202601
2000296,69980000,69980000,True,120020,120020,True,12,True,cep,07,E,E,1023,202601
2000385,69900970,69900970,True,120040,120040,True,12,True,cep,07,E,E,1023,202601
2000636,69960000,69960000,True,120030,120030,True,12,True,cep,05,E,E,1023,202601
2000679,69925000,69925000,True,120045,120045,True,12,True,cep,02,M,M,1244,202601
2000725,69925000,69925000,True,120045,120045,True,12,True,cep,05,E,E,1023,202601
2000733,69900900,69900900,True,120040,120040,True,12,True,cep,07,E,E,1023,202601
2000857,69911108,69911108,True,120040,120040,True,12,True,cep,07,E,E,1023,202601
2000865,69940000,69940000,True,120050,120050,True,12,True,cep,05,E,E,1023,202601
2000970,69950000,69950000,True,120034,120034,True,12,True,cep,15,E,E,1023,202601
2000997,69928000,69928000,True,120038,120038,True,12,True,cep,05,E,E,1023,202601
2001020,69935000,69935000,True,120005,120005,True,12,True,cep,15,E,E,1023,202601
2001500,69932000,69932000,True,120010,120010,True,12,True,cep,05,E,E,1023,202601
2001578,69900478,69900478,True,120040,120040,True,12,True,cep,05,E,E,1023,202601
2001586,69920193,69920193,True,120040,120040,True,12,True,cep,05,E,E,1147,202601
2002019,69918480,69918480,True,120040,120040,True,12,True,cep,73,E,E,2143,202601
2002078,69900970,69900970,True,120040,120040,True,12,True,cep,05,E,E,3999,202601
2003139,69934000,69934000,True,120025,120025,True,12,True,cep,50,M,M,1244,202601
2003570,57700000,57700000,True,270940,270940,True,27,True,cep,05,M,M,1244,202601
2003775,57200000,57200000,True,270670,270670,True,27,True,cep,05,M,M,3999,202601
2003856,57975000,57975000,True,270210,270210,True,27,True,cep,15,M,M,1244,202601
2004437,57635000,57635000,True,270900,270900,True,27,True,cep,02,M,M,1244,202601
2004585,57800000,57800000,True,270930,270930,True,27,True,cep,02,M,M,1244,202601
2004593,57800000,57800000,True,270930,270930,True,27,True,cep,02,M,M,1244,202601
2004801,57300090,57300090,True,270030,270030,True,27,True,cep,36,M,M,1244,202601
2004836,57305190,57305190,True,270030,270030,True,27,True,cep,02,M,M,1244,202601
2004852,57318450,57318450,True,270030,270030,True,27,True,cep,02,M,M,1244,202601
2004968,57311500,57311500,True,270030,270030,True,27,True,cep,36,M,M,1244,202601
2005026,57300070,57300070,True,270030,270030,True,27,True,cep,05,M,M,2062,202601
2005050,57300080,57300080,True,270030,270030,True,27,True,cep,05,M,M,3999,202601
2005417,57300440,57300440,True,270030,270030,True,27,True,cep,05,M,M,2062,202601
2006197,57072900,57072900,True,270430,270430,True,27,True,cep,05,M,M,1104,202601
2006448,57050000,57050000,True,270430,270430,True,27,True,cep,05,M,M,3069,202601
2006472,57052827,57052827,True,270430,270430,True,27,True,cep,05,M,M,2054,202601
2006510,57010000,57010000,True,270430,270430,True,27,True,cep,05,E,E,1023,202601
2006960,57035240,57035240,True,270430,270430,True,27,True,cep,05,M,M,2062,202601
2007037,57020360,57020360,True,270430,270430,True,27,True,cep,05,M,M,3999,202601
2007401,57260000,57260000,True,270420,270420,True,27,True,cep,15,M,M,1244,202601
2007444,57670000,57670000,True,270480,270480,True,27,True,cep,02,M,M,1244,202601
2007673,57150000,57150000,True,270690,270690,True,27,True,cep,02,M,M,1244,202601
2007819,57160000,57160000,True,270470,270470,True,27,True,cep,02,M,M,1244,202601
2007886,57160000,57160000,True,270470,270470,True,27,True,cep,02,M,M,1244,202601
2007894,57160000,57160000,True,270470,270470,True,27,True,cep,02,M,M,1244,202601
2008033,57690000,57690000,True,270040,270040,True,27,True,cep,02,M,M,1244,202601
2008793,57290000,57290000,True,270750,270750,True,27,True,cep,04,M,M,1244,202601
2009099,57480000,57480000,True,270240,270240,True,27,True,cep,02,M,M,1244,202601
2009250,57025200,57025200,True,270430,270430,True,27,True,cep,07,E,E,1112,202601
2010151,57241234,57241234,True,270860,270860,True,27,True,cep,05,M,M,3999,202601
2010224,57242046,57242046,True,270860,270860,True,27,True,cep,02,M,M,1244,202601
2010356,57230000,57230000,True,270230,270230,True,27,True,cep,05,M,M,3999,202601
2010631,57601370,57601370,True,270630,270630,True,27,True,cep,05,M,M,3999,202601
2011042,57422318,57422318,True,270070,270070,True,27,True,cep,02,M,M,1244,202601
2011115,57670000,57670000,True,270480,270480,True,27,True,cep,02,M,M,1244,202601
2011123,57930000,57930000,True,270650,270650,True,27,True,cep,02,M,M,1244,202601
2011433,57320000,57320000,True,270235,270235,True,27,True,cep,02,M,M,1244,202601
2011603,57700000,57700000,True,270940,270940,True,27,True,cep,02,M,M,1244,202601
2011905,69230000,69230000,True,130310,130310,True,13,True,cep,05,M,M,1244,202601
2011964,69750000,69750000,True,130380,130380,True,13,True,cep,36,M,M,1244,202601
2011972,69460000,69460000,True,130120,130120,True,13,True,cep,50,M,M,1244,202601
2012030,69083000,69083000,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2012383,69200000,69200000,True,130080,130080,True,13,True,cep,05,M,M,1244,202601
2012472,69065130,69065130,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2012480,69036110,69036110,True,130260,130260,True,13,True,cep,07,M,M,1031,202601
2012502,69850000,69850000,True,130070,130070,True,13,True,cep,02,M,M,1244,202601
2012553,69480000,69480000,True,130410,130410,True,13,True,cep,05,M,M,1023,202601
2012618,69830000,69830000,True,130240,130240,True,13,True,cep,05,M,M,1023,202601
2012634,69830000,69830000,True,130240,130240,True,13,True,cep,02,M,M,1244,202601
2012685,69079015,69079015,True,130260,130260,True,13,True,cep,05,E,E,1147,202601
2012758,69096000,69096000,True,130260,130260,True,13,True,cep,73,E,E,1023,202601
2012766,69035366,69035366,True,130260,130260,True,13,True,cep,73,E,E,1023,202601
2012812,69685000,69685000,True,130423,130423,True,13,True,cep,02,M,M,1244,202601
2012839,69415000,69415000,True,130185,130185,True,13,True,cep,05,M,M,1244,202601
2012901,69036100,69036100,True,130260,130260,True,13,True,cep,02,M,M,1031,202601
2013029,69043170,69043170,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2013045,69240000,69240000,True,130030,130030,True,13,True,cep,05,M,M,1244,202601
2013258,69400797,69400797,True,130250,130250,True,13,True,cep,05,M,M,1244,202601
2013282,69265000,69265000,True,130014,130014,True,13,True,cep,05,M,M,1244,202601
2013320,69722052,69722052,True,130353,130353,True,13,True,cep,05,M,M,1244,202601
2013339,69724028,69724028,True,130353,130353,True,13,True,cep,02,M,M,1244,202601
2013495,69495000,69495000,True,130210,130210,True,13,True,cep,05,M,M,1244,202601
2013509,69074000,69074000,True,130260,130260,True,13,True,cep,05,E,E,1015,202601
2013568,69510970,69510970,True,130195,130195,True,13,True,cep,05,M,M,1244,202601
2013606,69040000,69040000,True,130260,130260,True,13,True,cep,05,E,E,1147,202601
2013622,69890000,69890000,True,130180,130180,True,13,True,cep,02,M,M,1244,202601
2013649,69057001,69057001,True,130260,130260,True,13,True,cep,05,E,E,1023,202601
2014688,69280000,69280000,True,130270,130270,True,13,True,cep,05,M,M,1244,202601
2015242,69700000,69700000,True,130040,130040,True,13,True,cep,05,M,M,1244,202601
2015277,69700000,69700000,True,130040,130040,True,13,True,cep,02,M,M,1244,202601
2016125,69640000,69640000,True,130406,130406,True,13,True,cep,05,E,E,1015,202601
2016141,69553125,69553125,True,130420,130420,True,13,True,cep,05,M,M,1244,202601
2016354,69220150,69220150,True,130068,130068,True,13,True,cep,05,M,M,1244,202601
2016397,69880000,69880000,True,130140,130140,True,13,True,cep,05,M,M,1244,202601
2016419,69820000,69820000,True,130090,130090,True,13,True,cep,05,M,M,1244,202601
2016451,69540000,69540000,True,130002,130002,True,13,True,cep,02,M,M,1244,202601
2016478,69740000,69740000,True,130360,130360,True,13,True,cep,05,M,M,1244,202601
2016648,69620000,69620000,True,130006,130006,True,13,True,cep,05,M,M,1244,202601
2016664,69650000,69650000,True,130020,130020,True,13,True,cep,02,M,M,1244,202601
2016672,69650000,69650000,True,130020,130020,True,13,True,cep,05,M,M,1244,202601
2016893,69151585,69151585,True,130340,130340,True,13,True,cep,05,E,E,3999,202601
2016915,69255000,69255000,True,130115,130115,True,13,True,cep,05,M,M,1244,202601
2016923,69101071,69101071,True,130190,130190,True,13,True,cep,05,M,M,1244,202601
2016974,69630000,69630000,True,130060,130060,True,13,True,cep,05,M,M,1244,202601
2017016,69800000,69800000,True,130170,130170,True,13,True,cep,05,M,M,1244,202601
2017199,69020030,69020030,True,130260,130260,True,13,True,cep,05,E,E,2062,202601
2017245,69075351,69075351,True,130260,130260,True,13,True,cep,05,E,E,3999,202601
2017318,69097720,69097720,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2017431,69065130,69065130,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2017555,69500000,69500000,True,130100,130100,True,13,True,cep,05,M,M,1244,202601
2017644,69020545,69020545,True,130260,130260,True,13,True,cep,05,E,E,2011,202601
2017652,69250000,69250000,True,130110,130110,True,13,True,cep,05,M,M,1244,202601
2017660,69490000,69490000,True,130280,130280,True,13,True,cep,05,M,M,1244,202601
2017687,69080030,69080030,True,130260,130260,True,13,True,cep,73,E,E,1023,202601
2017717,69670000,69670000,True,130160,130160,True,13,True,cep,05,M,M,1244,202601
2017768,69540000,69540000,True,130002,130002,True,13,True,cep,05,M,M,1244,202601
2017849,69020031,69020031,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2017997,69895000,69895000,True,130165,130165,True,13,True,cep,05,M,M,1244,202601
2018004,69079265,69079265,True,130260,130260,True,13,True,cep,07,E,E,2062,202601
2018055,69025050,69025050,True,130260,130260,True,13,True,cep,05,E,E,2062,202601
2018071,69036110,69036110,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2018136,69460000,69460000,True,130120,130120,True,13,True,cep,05,M,M,1244,202601
2018144,69190000,69190000,True,130290,130290,True,13,True,cep,05,M,M,1244,202601
2018187,69680000,69680000,True,130370,130370,True,13,True,cep,02,M,M,1244,202601
2018381,69860000,69860000,True,130350,130350,True,13,True,cep,05,M,M,1244,202601
2019345,69065011,69065011,True,130260,130260,True,13,True,cep,36,E,E,2062,202601
2019477,69190000,69190000,True,130290,130290,True,13,True,cep,02,M,M,1244,202601
2019507,69190000,69190000,True,130290,130290,True,13,True,cep,02,M,M,1244,202601
2019523,69450970,69450970,True,130130,130130,True,13,True,cep,05,M,M,1244,202601
2019558,69020140,69020140,True,130260,130260,True,13,True,cep,07,E,E,1023,202601
2019566,69008000,69008000,True,130260,130260,True,13,True,cep,05,E,E,1023,202601
2019574,69083000,69083000,True,130260,130260,True,13,True,cep,05,E,E,1023,202601
2019639,68908530,68908530,True,160030,160030,True,16,True,cep,80,E,E,1112,202601
2019647,68900453,68900453,True,160030,160030,True,16,True,cep,07,E,E,1023,202601
2019914,68900909,68900909,True,160030,160030,True,16,True,cep,02,M,M,1244,202601
2020068,68900073,68900073,True,160030,160030,True,16,True,cep,07,E,E,1023,202601
2020076,68920000,68920000,True,160027,160027,True,16,True,cep,05,E,E,1023,202601
2020157,68920000,68920000,True,160027,160027,True,16,True,cep,02,M,M,1244,202601
2020440,68920000,68920000,True,160027,160027,True,16,True,cep,50,M,M,1244,202601
2020645,68900073,68900073,True,160030,160030,True,16,True,cep,05,E,E,1023,202601
2020653,68902010,68902010,True,160030,160030,True,16,True,cep,05,E,E,1023,202601
2020890,68901341,68901341,True,160030,160030,True,16,True,cep,05,E,E,3999,202601
2021064,68925001,68925001,True,160060,160060,True,16,True,cep,05,E,E,1023,202601
2021218,68945000,68945000,True,160015,160015,True,16,True,cep,05,E,E,1023,202601
2022451,99999999,99999999,True,350940,350940,True,35,True,cep,73,M,M,1244,202601
2022621,13023910,13023910,True,350950,350950,True,35,True,cep,05,M,M,3999,202601
2022648,13010142,13010142,True,350950,350950,True,35,True,cep,05,M,M,3999,202601
2022699,13076550,13076550,True,350950,350950,True,35,True,cep,02,M,M,1244,202601
2023016,14240114,14240114,True,350940,350940,True,35,True,cep,05,M,M,3999,202601
2023148,13041304,13041304,True,350950,350950,True,35,True,cep,05,M,M,3999,202601
2023261,13250200,13250200,True,352340,352340,True,35,True,cep,50,M,M,1244,202601
2023474,13911112,13911112,True,352470,352470,True,35,True,cep,05,M,M,1244,202601
2023563,13073010,13073010,True,350950,350950,True,35,True,cep,50,M,M,1244,202601
2023571,13051160,13051160,True,350950,350950,True,35,True,cep,73,M,M,1120,202601
2023601,13050032,13050032,True,350950,350950,True,35,True,cep,50,M,M,1244,202601
2023652,13150017,13150017,True,351280,351280,True,35,True,cep,50,M,M,1244,202601
2023709,13253000,13253000,True,352340,352340,True,35,True,cep,05,M,M,3999,202601
2023741,14500090,14500090,True,352410,352410,True,35,True,cep,02,M,M,1244,202601
2023938,06433120,06433120,True,350570,350570,True,35,True,cep,02,M,M,1244,202601
2023970,06462010,06462010,True,350570,350570,True,35,True,cep,02,M,M,1244,202601
2024004,06401190,06401190,True,350570,350570,True,35,True,cep,36,M,M,1244,202601
2024012,06415000,06415000,True,350570,350570,True,35,True,cep,02,M,M,1244,202601
2024047,06447170,06447170,True,350570,350570,True,35,True,cep,02,M,M,1244,202601
2024373,06462230,06462230,True,350570,350570,True,35,True,cep,20,M,M,1244,202601
2024381,06434200,06434200,True,350570,350570,True,35,True,cep,20,M,M,1244,202601
2024438,11730004,11730004,True,353110,353110,True,35,True,cep,05,M,M,1244,202601
2024535,12701370,12701370,True,351340,351340,True,35,True,cep,02,M,M,1244,202601
2024594,12712010,12712010,True,351340,351340,True,35,True,cep,50,M,M,1244,202601
2024624,19814970,19814970,True,350400,350400,True,35,True,cep,05,M,M,2054,202601
2024632,13480041,13480041,True,352690,352690,True,35,True,cep,05,M,M,2143,202601
2024691,12701330,12701330,True,351340,351340,True,35,True,cep,05,M,M,3999,202601
2024756,12281450,12281450,True,350850,350850,True,35,True,cep,05,M,M,3069,202601
2024772,12630000,12630000,True,350860,350860,True,35,True,cep,05,M,M,3999,202601
2024810,14870520,14870520,True,352430,352430,True,35,True,cep,04,M,M,1244,202601
2024829,14870570,14870570,True,352430,352430,True,35,True,cep,73,M,M,1244,202601
2025000,12287310,12287310,True,350850,350850,True,35,True,cep,36,M,M,1244,202601
2025167,13801300,13801300,True,353080,353080,True,35,True,cep,36,M,M,1244,202601
2025299,14842286,14842286,True,351860,351860,True,35,True,cep,04,M,M,1244,202601
2025345,09720560,09720560,True,354870,354870,True,35,True,cep,50,M,M,1244,202601
2025361,09715090,09715090,True,354870,354870,True,35,True,cep,05,M,M,1244,202601
2025450,14871570,14871570,True,352430,352430,True,35,True,cep,02,M,M,1244,202601
2025477,14870810,14870810,True,352430,352430,True,35,True,cep,05,M,M,3999,202601
